Accession,Organism_Name,GenBank_RefSeq,Assembly,SRA_Accession,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
OR750335,Influenza A virus,GenBank,,,"Surveillance,U.S., Janas-Martindale,A.",USDA,USA,2023-11-04,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2151,partial,H3N2,3,,USA,USA,,Sus scrofa,lung,2023-04-28,,,"Influenza A virus (A/swine/Illinois/A02861443/2023(H3N2)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds"
CY234409,Influenza A virus (A/Washington/37/2017(H3N2)),GenBank,GCA_038962385.1,,"Jernigan,D., Wentworth,D., Katz,J., Barnes,J., Garten,R., Xu,X.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",,2017-06-16,EPI_ISL_264490,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1542,partial,H3N2,5,,USA: Washington,USA,WA,Homo sapiens,,2017-03-20,,,"Influenza A virus (A/Washington/37/2017(H3N2)) nucleocapsid protein (NP) gene, complete cds"
OM405722,Influenza A virus,GenBank,GCA_039241505.1,,"Wentworth,D., Barnes,J., Garten,R.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2022-02-01,EPI_ISL_7260386,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1737,partial,H3N2,4,,USA: New Hampshire,USA,NH,Homo sapiens,,2021-11-04,,PRJNA37813,"Influenza A virus (A/New Hampshire/01/2021(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds"
LC318877,Influenza A virus (A/whooper swan/Fukushima/1/2016(H5N6)),GenBank,GCA_038928595.1,,"Sakoda,Y., Okamatsu,M., Matsuno,K., Jizou,M.","Faculty of Veterinary Medicine; kita18 nishi9, kita-ku, Sapporo, Hokkaido 060-0818",Japan,2017-09-14,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2341,partial,H5N6,1,,Japan: Fukushima,Japan,,Cygnus cygnus,,2016-12-02,,,"Influenza A virus (A/whooper swan/Fukushima/1/2016(H5N6)) viral cRNA, segment 1, complete sequence"
CY026606,Influenza A virus (A/Washington/UR06-0225/2007(H3N2)),GenBank,GCA_038459035.1,,"Spiro,D., Halpin,R., Boyne,A., Bera,J., Ghedin,E., Hostetler,J., Fedorova,N., Kim,M., Zaborsky,J., Overton,L., Djuric,K., Sarmiento,M., Sitz,J., Katzel,D., Edelman,L., Menegus,M., Mayer,C., Dale,S., Bao,Y., Bolotov,P., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.","on behalf of JCVI/Surveillance Data Inc./NCBI, National Center for Biotechnology Information, NIH",USA,2007-10-18,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1531,partial,H3N2,5,,"USA: Washington, Woodinville",USA,WA,Homo sapiens,,2007-02-08,,,"Influenza A virus (A/Washington/UR06-0225/2007(H3N2)) segment 5, complete sequence"
CY177233,Influenza A virus (A/mallard/California/1395/2013(H5N5)),GenBank,GCA_038694385.1,,"Wentworth,D.E., Dugan,V., Halpin,R., Lin,X., Bera,J., Ghedin,E., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Chen,H., Edworthy,P., Gupta,N., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Boyce,W.M., Goldstein,T., Lindsay,L.L., Plancarte,M., Wheeler,S.S., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.","on behalf of JCVI/UC Davis/NCBI, National Center for Biotechnology Information, NIH",USA,2014-04-03,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1444,partial,H5N5,6,,"USA: Solano County, CA",USA,CA,Anas platyrhynchos,,2013-07-23,,PRJNA183620,"Influenza A virus (A/mallard/California/1395/2013(H5N5)) neuraminidase (NA) gene, complete cds"
PP461323,Influenza A virus,GenBank,GCA_039386785.1,,,"St. Jude Center of Excellence for Influenza Research and Response (CEIRR), CEIRR Influenza Data Processing and Communication Center",USA,2024-03-13,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2316,partial,H3N2,2,,USA,USA,,Sus scrofa scrofa,oronasopharynx,2023-07-13,,PRJNA840862,"Influenza A virus (A/swine/Indiana/23TOSU2422/2023(H3N2)) segment 2 polymerase PB1 (PB1) and PB1-F2 protein (PB1-F2) genes, complete cds"
MT106965,Influenza A virus,GenBank,GCA_039173385.1,,"Sakoda,Y., Okamatsu,M., Matsuno,K., kien,L.T.","Hokkaido University, Faculty of Veterinary Medicine",Japan,2020-03-01,HU12-971,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1010,partial,H5N6,7,,Viet Nam,Viet Nam,,Anas platyrhynchos,,2019-09-01,,,"Influenza A virus (A/duck/Viet Nam/HU12-971/2019(H5N6)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds"
KT274630,Influenza A virus (A/Montana/01/2014(H1N1)),GenBank,set:0707737ccd693caf3b44fa19f47220d0975a1aac,,"Barnes,J., Villanueva,J., Shaw,M., Cox,N., Garten,R., Xu,X.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2015-08-04,EPI_ISL_155023,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1410,partial,H1N1,6,,USA,USA,,Homo sapiens,,2014-01-08,,,"Influenza A virus (A/Montana/01/2014(H1N1)) segment 6 neuraminidase (NA) gene, complete cds"
PV071000,Influenza A virus,GenBank,GCA_047523675.1,SRR31885757,"Aufderhar,M., Franzen,K., Killian,M., Lantz,K., Stuber,T., Hicks,J., Norris,C., Lakin,S.","USDA Animal Plant Health Inspection Service-National Veterinary Services Laboratories, National Veterinary Services Laboratories",USA,2025-02-06,24-037987-002-original,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),982,partial,H5N1,7,,USA: MN,USA,MN,Meleagris gallopavo,oronasopharynx,2024-12-16,SAMN46069853,PRJNA980729,"Influenza A virus (A/Turkey/MN/24-037987-002-original/2024(H5N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds"
PQ278125,Influenza A virus,GenBank,GCA_046428445.1,,"Hu,W., Wang,Z., Chen,Y., Wu,S., Li,T., Zhai,S.L., Ju,X., Sun,Y., Wei,W.K., Yu,J., Huang,C., Zhai,S.-l., Wang,D., Wei,W.-k.","Guangdong Academy of Agricultural Sciences, Agro-biological Gene Research Center",China,2024-12-04,Cangzhou03,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2337,partial,H5N1,1,1,China,China,,Gallus gallus,lung,2023-12-28,,,"Influenza A virus (A/chicken/China/Cangzhou03/2023(H5N1)) segment 1 polymerase PB2 (PB2) gene, complete cds"
OR450280,Influenza A virus,GenBank,GCA_039352305.1,,"Fitzsimmons,W., Bendall,E., Gilbert,J., Lauring,A.","University of Pennsylvania Center of Excellence for Influenza Research and Response (CEIRR), CEIRR Influenza Data Processing and Communication Center",USA,2023-08-21,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2280,partial,H1N1,1,,USA,USA,,Homo sapiens,oronasopharynx,2022-12-13,,PRJNA818282,"Influenza A virus (A/Michigan/UOM10048862198/2022(H1N1)) segment 1 polymerase PB2 (PB2) gene, complete cds"
OQ669171,Influenza A virus,GenBank,,,"Wentworth,D., Barnes,J., Steel,J., Garten,R., Davis,T., Dugan,V.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2023-03-26,EPI_ISL_16830997,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1002,partial,H3N2,7,,USA: New Jersey,USA,NJ,Homo sapiens,,2022-10-26,,PRJNA37813,"Influenza A virus (A/New Jersey/41/2022(H3N2)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds"
CY266028,Influenza A virus (A/Illinois/40/2017(H3N2)),GenBank,GCA_038984275.1,,"Jernigan,D., Wentworth,D., Katz,J., Barnes,J., Gubareva,L., Garten,R., Xu,X.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",,2018-01-16,EPI_ISL_290882,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1441,partial,H3N2,6,,USA: Illinois,USA,IL,Homo sapiens,,2017-10-08,,,"Influenza A virus (A/Illinois/40/2017(H3N2)) neuraminidase (NA) gene, complete cds"
PV213753,Influenza A virus,GenBank,,SRR31959980,"Norris,C., Tod,S., Jessica,H., Matthew,A., Kerrie,F., Mary,K., Steven,L., Kris,L.","USDA Animal Plant Health Inspection Service-National Veterinary Services Laboratories, National Veterinary Services Laboratories",USA,2025-03-04,24-035912-003-original-repeat2,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1410,partial,H5N1,6,,USA: CA,USA,CA,Anatidae,feces,2024-11-27,SAMN46200717,PRJNA980729,"Influenza A virus (A/Duck/CA/24-035912-003-original-repeat2/2024(H5N1)) segment 6 neuraminidase (NA) gene, complete cds"
PV388042,Influenza A virus,GenBank,GCA_049039915.1,,"Coggon,A., Linton-Jenkins,J., Nath,L.K., Bryne,A., Barua,H., James,J., Hoque,M.A., Fournie,G., Banyard,A., Biswas,P., Lewis,N.","University of Pennsylvania Center of Excellence for Influenza Research and Response (CEIRR), CEIRR Influenza Data Processing and Communication Center",USA,2025-03-26,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1497,partial,H5N1,5,,Bangladesh,Bangladesh,,Anas platyrhynchos,oronasopharynx,2024-01-29,,PRJNA818277,"Influenza A virus (A/duck/Bangladesh/CE-116-09-DB-10-DU-O/2024(H5N1)) segment 5 nucleocapsid protein (NP) gene, complete cds"
PQ262956,Influenza A virus,GenBank,GCA_041708025.1,,"Barnes,J., Steel,J., Garten,R., Davis,T., Dugan,V.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2024-08-30,EPI_ISL_19168413,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1737,partial,H3N2,4,,USA: District of Columbia,USA,DC,Homo sapiens,,2024-03-28,,PRJNA998880,"Influenza A virus (A/District Of Columbia/16/2024(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds"
OL310983,Influenza A virus,GenBank,GCA_039223925.1,,"Li,H., Leng,H., Tang,S., Li,H.L., Leng,H.Y., Tang,S.Q.","Shenyang Agricultural University, College of Animal Science and Veterinary Medicine",China,2022-03-11,JZ3468,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2280,partial,H1N1,1,,China,China,,Sus scrofa,oronasopharynx,2020-08-03,,,"Influenza A virus (A/swine/Liaoning/LY3468/2020(H1N1)) segment 1 polymerase PB2 (PB2) gene, complete cds"
OP098539,Influenza A virus,GenBank,GCA_039293335.1,,"Gruner,W.E., Muehleman,D.M., Garrett,C.M., Fries,A.C., Minnich,D.E., Kramer,D.L., Hanson,J.F., DeMarcus,L.S., Sjoberg,P.A., Wasik,P.M., Robbins,A.S., Macias,E.A., Shaw,K.B., Selent,M.U.","United States Air Force, USAFSAM/PHE",USA,2022-08-02,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2274,partial,H3N2,2,,USA: Idaho,USA,ID,Homo sapiens,oronasopharynx,2022-04-19,,,"Influenza A virus (A/Idaho/12975/2022(H3N2)) segment 2 polymerase PB1 (PB1) and PB1-F2 protein (PB1-F2) genes, complete cds"
OQ662996,Influenza A virus,GenBank,GCA_039349965.1,,"Wentworth,D., Barnes,J., Steel,J., Garten,R., Davis,T., Dugan,V.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2023-03-26,EPI_ISL_16765120,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2316,partial,H3N2,2,,USA: District of Columbia,USA,DC,Homo sapiens,,2022-12-10,,PRJNA37813,"Influenza A virus (A/District Of Columbia/77/2022(H3N2)) segment 2 polymerase PB1 (PB1) and PB1-F2 protein (PB1-F2) genes, complete cds"
KC609991,Influenza A virus (A/swine/Thailand/CU-BN54/2012(H3N2)),GenBank,GCA_038644865.1,,"Charoenvisal,N., Keawcharoen,J., Sreta,D., Chaiyawong,S., Nonthabenjawan,N., Tantawet,S., Jittimanee,S., Arunorat,J., Amonsin,A., Thanawongnuwech,R., Nuntawan Na Ayudhya,S.","Faculty of Veterinary Science, Chulalongkorn University, Department of Pathology",Thailand,2013-08-15,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),971,partial,H3N2,7,1,Thailand,Thailand,,Sus scrofa domesticus,,2012-03-15,,,"Influenza A virus (A/swine/Thailand/CU-BN54/2012(H3N2)) segment 7 matrix protein 2 (M2) gene, partial cds; and matrix protein 1 (M1) gene, complete cds"
PV727256,Influenza A virus,GenBank,,,"Steel,J., Kirby,M., Garten,R., Davis,T., Dugan,V.","Centers for Disease Control and Prevention, Influenza Division",USA,2025-06-02,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1540,partial,H3N2,5,,USA: California,USA,CA,Homo sapiens,,2025-02-01,,PRJNA998887,"Influenza A virus (A/California/NIRC-IS-1024/2025(H3N2)) segment 5 nucleocapsid protein (NP) gene, complete cds"
MK763992,Influenza A virus,GenBank,GCA_039124245.1,,"Gruner,W.E., Fries,A.C., Garrett,C.M., Powell,M.L., Minnich,D.E., Couch,M.R., Hanson,J.F., DeMarcus,L.S., Crum,M.E., Bogue,A.L., Federinko,S.P., Macias,E.A., West,C.A., Dane,D.J.","United States Air Force, USAFSAM/PHE",USA,2019-04-13,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1701,partial,H1N1,4,,USA: Washington,USA,WA,Homo sapiens,oronasopharynx,2019-01-24,,,"Influenza A virus (A/Washington/8248/2019(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds"
PQ718020,Influenza A virus,GenBank,GCA_046421145.1,,"Tawidian,P., Torchetti,M.K., Killian,M.L., Lantz,K., Dilione,K.E., Ringenberg,J.M., Bevins,S.N., Lenoch,J.B., Ip,H.S., Aufderhar,M., Franzen,K., Killian,M., Stuber,T., Hicks,J., Norris,C., Lakin,S.","USDA Animal Plant Health Inspection Service-National Veterinary Services Laboratories, National Veterinary Services Laboratories",USA,2024-12-06,22-038821-010-original,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),982,partial,H5N1,7,,USA: MS,USA,MS,Anser caerulescens,,2022-11-23,,PRJNA1186741,"Influenza A virus (A/Snow goose/MS/22-038821-010-original/2022(H5N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds"
OQ670488,Influenza A virus,GenBank,GCA_039365395.1,,"Wentworth,D., Barnes,J., Steel,J., Garten,R., Davis,T., Dugan,V.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2023-03-26,EPI_ISL_16833148,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2316,partial,H1N1,2,,USA: Arizona,USA,AZ,Homo sapiens,,2023-01-02,,PRJNA37813,"Influenza A virus (A/Arizona/05/2023(H1N1)) segment 2 polymerase PB1 (PB1) gene, complete cds; and nonfunctional PB1-F2 protein (PB1-F2) gene, complete sequence"
CY056149,Influenza A virus (A/Pensacola/INS37/2009(H1N1)),GenBank,GCA_038566345.1,,"Spiro,D., Halpin,R., Bera,J., Ghedin,E., Hostetler,J., Fedorova,N., Hine,E., Overton,L., Proudfoot,K., Kim,M., Szczypinski,B., Sitz,J., Katzel,D., Linfield,R., Losso,M., Davey,R., Dwyer,D., Neaton,J., Lane,C., Lin,X., Wentworth,D.E., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.","on behalf of JCVI/University of Minnesota/NCBI, National Center for Biotechnology Information, NIH",USA,2010-03-02,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),982,partial,H1N1,7,,"USA: Pensacola, FL",USA,FL,Homo sapiens,,2009-11-04,,PRJNA37813,"Influenza A virus (A/Pensacola/INS37/2009(H1N1)) segment 7, complete sequence"
ON905464,Influenza A virus,GenBank,GCA_039293265.1,,"Wentworth,D., Barnes,J., Garten,R.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2022-07-07,EPI_ISL_12713995,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2316,partial,H3N2,2,,USA: Wisconsin,USA,WI,Homo sapiens,,2022-04-20,,PRJNA37813,"Influenza A virus (A/Wisconsin/29/2022(H3N2)) segment 2 polymerase PB1 (PB1) and PB1-F2 protein (PB1-F2) genes, complete cds"
MN084831,Influenza A virus,GenBank,GCA_039161225.1,,"Jernigan,D., Wentworth,D., Katz,J., Barnes,J., Garten,R., Xu,X.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2019-06-25,EPI_ISL_356264,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2209,partial,H3N2,3,,USA: Nevada,USA,NV,Homo sapiens,,2019-04-16,,PRJNA37813,"Influenza A virus (A/Nevada/27/2019(H3N2)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds"
CY086724,Influenza A virus (A/swine/Hong Kong/1010/2004(H1N2)),GenBank,set:1f7d2781e887c4f891e25367af1dfb0bc0f23301,,"Vijaykrishna,D., Smith,G.J., Pybus,O.G., Zhu,H., Bhatt,S., Poon,L.L., Riley,S., Bahl,J., Ma,S.K., Cheung,C.L., Perera,R.A., Chen,H., Shortridge,K.F., Webby,R.J., Webster,R.G., Guan,Y., Peiris,J.S., Smith,G., Poon,L., Cheung,C., Peiris,J.","Department of Microbiology, The University of Hong Kong",Hong Kong,2011-03-02,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),982,partial,H1N2,6,1,Hong Kong,Hong Kong,,Sus scrofa,lung,2004-07-29,,,"Influenza A virus (A/swine/Hong Kong/1010/2004(H1N2)) neuraminidase (NA) gene, partial cds"
CY125789,Influenza A virus (A/Boston/DOA93/2012(H1N1)),GenBank,GCA_038645545.1,,"Wentworth,D.E., Dugan,V., Halpin,R., Lin,X., Bera,J., Ghedin,E., Hostetler,J., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Katzel,D., Li,K., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Thovarai,V., Bishop,B., Edworthy,P., Kim,M., Donnino,M., Cocchi,M., Salciccioli,J., Giberson,B., Bourgeois,F., Graver,A.M., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.","on behalf of JCVI/Beth Israel Deaconess Medical Center/NCBI, National Center for Biotechnology Information, NIH",USA,2012-09-13,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2274,partial,H1N1,2,,"USA: Massachusetts, Boston",USA,MA,Homo sapiens,,2012-03-26,,PRJNA37813,"Influenza A virus (A/Boston/DOA93/2012(H1N1)) polymerase PB1 (PB1) gene, complete cds; and PB1-F2 gene, complete sequence"
MH446947,Influenza A virus,GenBank,GCA_039060335.1,,"Jernigan,D., Wentworth,D., Katz,J., Barnes,J., Garten,R., Xu,X.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2018-06-12,EPI_ISL_309043,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1540,partial,H1N1,5,,USA: West Virginia,USA,WV,Homo sapiens,,2018-03-06,,PRJNA37813,"Influenza A virus (A/West Virginia/15/2018(H1N1)) segment 5 nucleocapsid protein (NP) gene, complete cds"
KF715098,Influenza A virus (A/turkey/Minnesota/32710/2011(H7N9)),GenBank,GCA_038615965.1,,"Killian,M.L., Ziegler,A.","National Veterinary Services Laboratories, Diagnostic Virology Laboratory",USA,2013-11-13,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1683,complete,H7N9,4,,USA: MN,USA,MN,Meleagris gallopavo,,2011-07-12,,,"Influenza A virus (A/turkey/Minnesota/32710/2011(H7N9)) segment 4 hemagglutinin (HA) gene, complete cds"
KP035018,Influenza A virus (A/chicken/Egypt/14VIR784-11-133AL/2013(H5N1)),GenBank,GCA_038666655.1,,"Tassoni,L., Arafa,A., Hagag,N., Azab,A., Selim,A., Hassan,M.K., Ormelli,S., Schivo,A., Fusaro,A., Monne,I., Cattoli,G.","Istituto Zooprofilattico Sperimentale delle Venezie, Department of Comparative Biomedical Sciences",Italy,2014-11-23,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2252,partial,H5N1,2,,Egypt,Egypt,,Gallus gallus,,2013,,,"Influenza A virus (A/chicken/Egypt/14VIR784-11-133AL/2013(H5N1)) segment 2 polymerase PB1 (PB1), partial cds; and PB1-F2 protein (PB1-F2), complete cds"
KC876691,Influenza A virus (A/wild goose/Dongting/C1037/2011(H12N8)),GenBank,GCA_038634145.1,,"Zhang,H., Li,Z., Yang,H., Liu,Y., Li,F., Wang,L., Li,X., Zhu,Y., Cai,Y., Bai,Z., Yi,F., Shu,Y.","National Institute for Viral Disease Control and Prevention, Chinese National Influenza Center",,2013-05-06,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1721,complete,H12N8,4,1,China,China,,Anser sp.,feces,2011-11-10,,,"Influenza A virus (A/wild goose/Dongting/C1037/2011(H12N8)) segment 4 hemagglutinin (HA) gene, complete cds"
PV229292,Influenza A virus,GenBank,GCA_048440485.1,,"Steel,J., Kirby,M., Garten,R., Davis,T., Dugan,V.","Centers for Disease Control and Prevention, Influenza Division",USA,2025-03-05,EPI_ISL_19647019,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1441,partial,H3N2,6,,USA: New Hampshire,USA,NH,Homo sapiens,,2024-11-15,,PRJNA998880,"Influenza A virus (A/New Hampshire/102/2024(H3N2)) segment 6 neuraminidase (NA) gene, complete cds"
MK446139,Influenza A virus,GenBank,GCA_039090805.1,,"Jernigan,D., Wentworth,D., Katz,J., Barnes,J., Garten,R., Xu,X.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2019-01-30,EPI_ISL_333446,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2316,partial,H3N2,1,,USA: Arizona,USA,AZ,Homo sapiens,,2018-10-14,,PRJNA37813,"Influenza A virus (A/Arizona/44/2018(H3N2)) segment 1 polymerase PB2 (PB2) gene, complete cds"
