Accession,Organism_Name,GenBank_RefSeq,Assembly,SRA_Accession,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
MN624300,Orthonairovirus haemorrhagiae,GenBank,,,"Volynkina,A., Kotenev,E., Kolosov,A.","Stavropol State Research Anti-Plague Institute, Laboratory on Natural Focal Infections",,2020-07-27,89-ROS/HU-2015,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2015-06-01,,,"Orthonairovirus haemorrhagiae isolate 89-ROS/HU-2015 nucleocapsid protein gene, partial cds"
MN866127,Orthonairovirus haemorrhagiae,GenBank,,,"Sahay,R.R., Dhandore,S., Chauhan,A., Bhatt,L., Garg,V., Gupta,N., Nyayanit,D.A., Shete,A.M., Singh,R., Patil,S., Sharma,H., Meena,D., Gawande,P., Kalele,K., Jain,R., Mali,D., Malhotra,B., Nag,V., Kaur,H., Singh,N., Singh,S., Gopalkrishnan,M., Yadav,P.D., Yadav,P.","National Institute of Virology, Maximum Containment Laboratory",India,2020-11-13,MCL-18-H-2093,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),12120,partial,,L,,India: Gujarat State,India,,Homo sapiens,,2018,,,"Orthonairovirus haemorrhagiae isolate MCL-18-H-2093 segment L, complete sequence"
MT178288,Orthonairovirus haemorrhagiae,GenBank,set:ebc63b669f53a0dc9b355156b17cd4b7902cab98,,"Timurkan,M.O., Aydin,H.","Ataturk University, Faculty of Veterinary Medicine, Department of Virology",Turkey,2020-03-28,TR/ERZURUM2014/OHE/19/S,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),333,partial,,,,Turkey,Turkey,,Homo sapiens,blood,2015,,,"Orthonairovirus haemorrhagiae isolate TR/ERZURUM2014/OHE/19/S nucleoprotein gene, partial cds"
KR821386,Orthonairovirus haemorrhagiae,GenBank,set:7b142a97c35f2241c21f7ef69c4ad13089770235,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,99-ROS/HU-2013,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Homo sapiens,blood,2013,,,"Orthonairovirus haemorrhagiae isolate 99-ROS/HU-2013 envelope glycoprotein gene, partial cds"
MN930428,Orthonairovirus haemorrhagiae,GenBank,,,"Sahay,R.R., Dhandore,S., Yadav,P.D., Chauhan,A., Bhatt,L., Garg,V., Gupta,N., Nyayanit,D.A., Shete,A.M., Singh,R., Patil,S., Sharma,H., Meena,D., Gupta,J., Gawande,P., Kalele,K., Jain,R., Mali,D., Malhotra,B., Nag,V., Khatri,P.K., Kaur,H., Vijay,N., Singh,S., Gopalakrishnan,M.","National Institute of Virology, Maximum Containment Laboratory",India,2020-06-24,19-H-3068,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),1634,partial,,S,1,"India: Gujarat State, Bhavnagar",India,,Homo sapiens,,2019,,,"Orthonairovirus haemorrhagiae isolate 19-H-3068 segment S nucleoprotein gene, complete cds"
KR814908,Orthonairovirus haemorrhagiae,GenBank,set:a44242e037e9312980851862e2d5c0f048119287,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,5389-STV/HU-2011,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2011,,,"Orthonairovirus haemorrhagiae isolate 5389-STV/HU-2011 nucleocapsid protein gene, partial cds"
OP312072,Orthonairovirus haemorrhagiae,GenBank,,,"Zarrabi Ahrabi,S., Akyildiz,G., Gargili Keles,A.","Marmara University, Faculty of Health Sciences/Basic Health Sciences Department",Turkey,2023-04-05,,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),176,partial,V,,,Turkey: Istanbul,Turkey,,Ixodes sp.,pooled ticks,2021,,,"Crimean-Congo hemorrhagic fever orthonairovirus strain SZAMU-80 structural capsid protein gene, partial cds"
KR059962,Orthonairovirus haemorrhagiae,GenBank,set:b97f7d92744273efd0f69ba8189e9c4c0661ae76,,"Papa,A., Yagci-Caglayik,D., Uyar,Y., Pappa,S., Korukluoglu,G.","Aristotle University of Thessaloniki, A' Dept. of Microbiology",Greece,2015-12-01,,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),499,partial,,,,Turkey,Turkey,,Homo sapiens,,2012,,,"Crimean-Congo hemorrhagic fever virus strain Turkey/Kastamonu 27-2012 nucleocapsid protein gene, partial cds"
KR814915,Orthonairovirus haemorrhagiae,GenBank,set:bcb0cb7876c3af76d314460472bfe35cf4c5c277,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,5176-ROS/HU-2011,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2011,,,"Orthonairovirus haemorrhagiae isolate 5176-ROS/HU-2011 nucleocapsid protein gene, partial cds"
MG659722,Orthonairovirus haemorrhagiae,GenBank,set:103e4b0d9f9a331c44d69bb9b54b014a8ff5cdf7,,"Zhang,Y., Shen,S., Fang,Y., Liu,J., Su,Z., Liang,J., Zhang,Z., Wu,Q., Wang,C., Abudurexiti,A., Hu,Z., Deng,F., Fang,Y.H., Zhang,Y.F., Liu,J.L., Su,Z.Y., Liang,J.H., Wu,Q.L., Wang,Q.G., Hu,Z.H., Zhang,Y.J.","Wuhan Institute of Virology, Chinese Academy of Sciences, State Key Laboratory of Virology",China,2019-09-21,WJQ16206,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),13318,complete,,L,1,China,China,,Hyalomma asiaticum,,2017,,,"Orthonairovirus haemorrhagiae isolate WJQ16206 segment L, complete sequence"
MN970090,Orthonairovirus haemorrhagiae,GenBank,,,"Umair,M.","National Institute of Health, Department of Virology",Pakistan,2020-08-26,CCHF-2011-93-NIH-PAK,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),260,partial,,S,,Pakistan,Pakistan,,Homo sapiens,blood,2011,,,"Orthonairovirus haemorrhagiae isolate CCHF-2011-93-NIH-PAK nucleocapsid protein gene, partial cds"
OQ454734,Orthonairovirus haemorrhagiae,GenBank,,,"D'Addiego,J., Wand,N., Afrough,B., Fletcher,T., Kurosaki,Y., Leblebicioglu,H., Hewson,R.","UK Health Security Agency, Research & Evaluation",United Kingdom,2023-08-29,23_IE,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),3055,partial,Europe,M,,Turkey,Turkey,,Homo sapiens,blood,2015-07-10,,,"Orthonairovirus haemorrhagiae isolate 23_IE glycoproteins precursor, gene, partial cds"
DQ983744,Crimean-Congo hemorrhagic fever virus CTF-Hu27/06,GenBank,set:423067d7a8cd8736e6874d7dfc13569491b182f5,,"Midilli,K., Gargili,A., Yilmaz,G., Sengoz,G., Ozturk,R., Altas,K.","Cerrahpasa Medical Faculty of Istanbul University, Microbiology and Clinical Microbiology",Turkey,2006-09-17,,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),599,partial,,S,,Turkey,Turkey,,Homo sapiens,blood,,,,"Crimean-Congo hemorrhagic fever virus CTF-Hu27/06 nucleoprotein gene, partial cds"
AY179962,Orthonairovirus haemorrhagiae,GenBank,set:e304f3ff4e4278ac0cffef280a420f86e478ca0d,,"Seregin,S.V., Samokhvalov,E.I., Petrova,I.D., Vyshemirskii,O.I., Samokhvalova,E.G., Lvov,D.K., Gutorov,V.V., Tyunnikov,G.I., Shchelkunov,S.N., Netesov,S.V., Petrov,V.S., Vyshemirski,O.I.","State Research Center of Virology and Biotechnology, Biochemistry of Viruses",Russia,2003-12-01,patient TADJ/HU8966,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),5304,partial,,M,1,Tajikistan,Tajikistan,,,,,,,"Crimean-Congo hemorrhagic fever virus patient TADJ/HU8966 envelope glycoprotein precursor, gene, complete cds"
OQ441064,Orthonairovirus haemorrhagiae,GenBank,,,"Bentil,R.E., Addo,S.O., Mosore,M.-T., Kumordjie,S., Yeboah,C., Agbodzi,B., Behene,E., Tagoe,J., Baako,B.O.A., Asoala,V., Ampadu,R.O., Mingle,D.L., Nyarko,E., Fox,A.T., Letizia,A.G., Diclaro,J.W. II, Sanders,T., Oduro,D., Nimo-Paintsil,S.C., Harwood,J., Dadzie,S.K.","University of Ghana Noguchi Memorial Institute for Medical Research, NAMRU-3",Ghana,2023-06-18,T-826/Ghana/2020,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),3833,partial,,M,,Ghana: Navrongo,Ghana,,Hyalomma rufipes,,2020-02-25,,,"Orthonairovirus haemorrhagiae isolate T-826/Ghana/2020 glycoprotein precursor, gene, partial cds"
PP801025,Orthonairovirus haemorrhagiae,GenBank,,,"Chohan,S.M., Jamil,N., Naqvi,W.H., Khan,S.","Centers of Excellence in Sciences and Applied Technology, Molecular Biology Division",Pakistan,2024-05-23,CCHFV-T1-2022-2,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),477,partial,,S,,Pakistan,Pakistan,,Ixodoidea,,2022,,,"Orthonairovirus haemorrhagiae isolate CCHFV-T1-2022-2 nucleocapsid protein (N) gene, partial cds"
OM162117,Orthonairovirus haemorrhagiae,GenBank,,,"Umair,M., Rehman,Z., Whitmer,S., Mobley,M., Fahim,A., Ikram,A., Salman,M., Montgomery,J.M., Klena,J.D., Khurshid,A., Talundzic,E., Montgomery,J., Klena,J.","CDC, NCEZID-VSPB",USA,2024-07-26,202000305_432018|Pakistan|2018,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),5333,partial,,M,1,Pakistan,Pakistan,,Homo sapiens,,2018,,,"Orthonairovirus haemorrhagiae isolate 202000305_432018|Pakistan|2018 envelope glycoprotein precursor, gene, complete cds"
KR821561,Orthonairovirus haemorrhagiae,GenBank,set:a05489fece6d14d3f3ef6c7a413ca75e5ff861b3,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,8-STV/HU-2007,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Homo sapiens,blood,2007,,,"Orthonairovirus haemorrhagiae isolate 8-STV/HU-2007 envelope glycoprotein gene, partial cds"
KR821802,Orthonairovirus haemorrhagiae,GenBank,set:32bc3e9a11dd17ca79e17acbabfcc71a200e030a,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,29-STV/HU-2013,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),437,partial,,L,,Russia,Russia,,Homo sapiens,blood,2013,,,"Orthonairovirus haemorrhagiae isolate 29-STV/HU-2013 RNA-dependent RNA polymerase gene, partial cds"
OQ357270,Orthonairovirus haemorrhagiae,GenBank,,,"Omoga,D.C.A., Tchouassi,D.P., Venter,M., Ogola,E.O., Osalla,J., Kopp,A., Slothouwer,I., Torto,B., Junglen,S., Sang,R.","ICIPE, Human Health",Kenya,2023-07-31,030_R123,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),402,partial,,,,Kenya: Baringo County,Kenya,,Rattus rattus,,2020-09,,,"Orthonairovirus haemorrhagiae isolate 030_R123 nucleoprotein gene, partial cds"
KR815032,Orthonairovirus haemorrhagiae,GenBank,set:b1504932bbc78ba36700b486ec2dbaf9a0c4cae3,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,94-ROS/HU-2013,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2013,,,"Orthonairovirus haemorrhagiae isolate 94-ROS/HU-2013 nucleocapsid protein gene, partial cds"
KR815110,Orthonairovirus haemorrhagiae,GenBank,set:cc3f1325550830da1aebc69bbebce01f06330e3b,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,2-STV/HU-2014,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2014,,,"Orthonairovirus haemorrhagiae isolate 2-STV/HU-2014 nucleocapsid protein gene, partial cds"
KJ566219,Orthonairovirus haemorrhagiae,GenBank,set:f838f3ee835417ff6a1e842f9e14d9262020d291,,"Chinikar,S., Shah-Hosseini,N., Bouzari,S., Shokrgozar,M.A., Mostafavi,E., Jalali,T., Khakifirouz,S., Groschup,M.H., Niedrig,M., Nowotny,N.","Arboviruses and Viral Haemorrhagic Fevers Laboratory (National Ref. Lab), Pasteur Institute of Iran, Virology Department",Iran,2015-05-28,Iran-Tehran65,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),1673,complete,,S,1,Iran,Iran,,Homo sapiens,,2011-09-17,,,"Crimean-Congo hemorrhagic fever virus isolate Iran-Tehran65 segment S, complete sequence"
KR821416,Orthonairovirus haemorrhagiae,GenBank,set:685440eca910d3cce35122d09a47f8d1553ae01b,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,30-STV/HU-2013,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Homo sapiens,blood,2013,,,"Orthonairovirus haemorrhagiae isolate 30-STV/HU-2013 envelope glycoprotein gene, partial cds"
KR821525,Orthonairovirus haemorrhagiae,GenBank,set:37af453afefacb544f717dd878151a6e92ad2c89,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,4512-STV/HU-2008,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Homo sapiens,blood,2008,,,"Orthonairovirus haemorrhagiae isolate 4512-STV/HU-2008 envelope glycoprotein gene, partial cds"
KR814923,Orthonairovirus haemorrhagiae,GenBank,set:047b2acba954d7ede9434f0013d6ba2806da0dad,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,136-ASTR/HU-2012,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2012,,,"Orthonairovirus haemorrhagiae isolate 136-ASTR/HU-2012 nucleocapsid protein gene, partial cds"
KC867274,Orthonairovirus haemorrhagiae,GenBank,set:58894d149bc225ac111e90567edae2f2e10d86bc,,"Karlberg,H., Sharifi-Mood,B., Mousavi-Jazi,M., Dilcher,M., Lindegren,G., Mardani,M., Weidmann,M., Mirazimi,A.","University Medical Center Goettingen, Department of Virology",Germany,2015-05-04,Zahedan 2007,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),1673,complete,,S,,Iran,Iran,,,,2007,,,"Crimean-Congo hemorrhagic fever virus isolate Zahedan 2007 segment S, complete sequence"
KR821354,Orthonairovirus haemorrhagiae,GenBank,set:ab0dd23f75a2546586753ffedbacb6d687495de0,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,76-ROS/TI-2012,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),438,partial,,M,,Russia,Russia,,Ixodoidea,,2012,,,"Orthonairovirus haemorrhagiae isolate 76-ROS/TI-2012 envelope glycoprotein gene, partial cds"
KC477779,Orthonairovirus haemorrhagiae,GenBank,set:a956d9671cebe660384943bc45cde1afa7c8faed,,"Fajs,L., Jakupi,X., Ahmeti,S., Humolli,I., Dedushaj,I., Avsic-Zupanc,T.","Institute of Microbiology and Immunology, Mf, Ul, Laboratory for Diagnosis of Zoonoses",Slovenia,2014-01-27,KS-1,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),389,partial,,,1,Kosovo,Kosovo,,Homo sapiens,,2012-10-01,,,"Crimean-Congo hemorrhagic fever virus isolate KS-1 nucleoprotein gene, partial cds"
KR815298,Orthonairovirus haemorrhagiae,GenBank,set:705b540b6f61e88f727d175232003ccac538fa46,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,7-STV/HU-2007,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2007,,,"Orthonairovirus haemorrhagiae isolate 7-STV/HU-2007 nucleocapsid protein gene, partial cds"
KR815213,Orthonairovirus haemorrhagiae,GenBank,set:9804f35d039d01b425bc824524f14097abf8f330,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,4630-STV/HU-2009,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2009,,,"Orthonairovirus haemorrhagiae isolate 4630-STV/HU-2009 nucleocapsid protein gene, partial cds"
KR815007,Orthonairovirus haemorrhagiae,GenBank,set:b5e3dd73980a4f8fa840424c71eaf2f4b8518e53,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,257-ASTR/HU-2013,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2013,,,"Orthonairovirus haemorrhagiae isolate 257-ASTR/HU-2013 nucleocapsid protein gene, partial cds"
MG696070,Orthonairovirus haemorrhagiae,GenBank,set:7021c22582793b044f48990eed84a453b0b93e6f,,"Moming,A., Yue,X., Shen,S., Chang,C., Wang,C., Luo,T., Zhang,Y., Guo,R., Hu,Z., Deng,F., Sun,S.","Xinjiang University, Xinjiang Key Laboratory of Biological Resources and Genetic Engineering",China,2018-03-21,JH15204,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),220,complete,,S,1,China,China,,Dermacentor nuttalli,,2015,,,"Orthonairovirus haemorrhagiae isolate JH15204 nucleocapsid protein gene, partial cds"
AY905630,Orthonairovirus haemorrhagiae,GenBank,set:eef104aee88777906490663a71422314e1e61ec9,,"Burt,F.J., Swanepoel,R.","National Institute for Communicable Diseases, Special Pathogens Unit",South Africa,2005-06-01,spu381/86,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),450,partial,,S,1,Namibia,Namibia,,,,,,,"Crimean-Congo hemorrhagic fever virus isolate spu381/86 nucleoprotein gene, partial cds"
MN624770,Orthonairovirus haemorrhagiae,GenBank,,,"Volynkina,A., Kotenev,E., Kolosov,A.","Stavropol State Research Anti-Plague Institute, Laboratory on Natural Focal Infections",,2020-07-27,135-STV/HU-2015,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),437,partial,,L,,Russia,Russia,,Homo sapiens,blood,2015-07-23,,,"Orthonairovirus haemorrhagiae isolate 135-STV/HU-2015 RNA-dependent RNA polymerase gene, partial cds"
KR814932,Orthonairovirus haemorrhagiae,GenBank,set:82b97670ce2a0e7e9f643eea5a9fa87a4f705e15,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,13-STV/HU-2012,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2012,,,"Orthonairovirus haemorrhagiae isolate 13-STV/HU-2012 nucleocapsid protein gene, partial cds"
MW464968,Orthonairovirus haemorrhagiae,GenBank,,,"Balinandi,S., Whitmer,S., Mulei,S., Nyakarahuka,L., Tumusiime,A., Kyondo,J., Mugisha,L., Almberg,M., Lutwama,J., Shoemaker,T., Klena,J.D.","CDC, VSPB",USA,2021-09-19,201900905,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),1637,partial,,S,,Uganda,Uganda,,Homo sapiens,,2018-07-14,,,"Orthonairovirus haemorrhagiae isolate 201900905 nucleocapsid protein gene, complete cds"
OQ454791,Orthonairovirus haemorrhagiae,GenBank,,,"D'Addiego,J., Wand,N., Afrough,B., Fletcher,T., Kurosaki,Y., Leblebicioglu,H., Hewson,R.","UK Health Security Agency, Research & Evaluation",United Kingdom,2023-08-29,13_OS,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),1561,partial,Europe,S,,Turkey,Turkey,,Homo sapiens,blood,2015-09-01,,,"Orthonairovirus haemorrhagiae isolate 13_OS nucleocapsid protein gene, partial cds"
HQ829816,Orthonairovirus haemorrhagiae,GenBank,set:8288a05aee83e335003c2ae0cc20da676ef724b1,,"Kalaycioglu,A.T., Durmaz,R., Ozkul,A., Uyar,Y., Korukluoglu,G., Ertek,M., Unaldi,O.","Molecular Microbiology Research and Application Laboratory, Refik Saydam National Public Health Agency",Turkey,2011-01-20,AYDIN 193-2010,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),744,partial,,M,,Turkey,Turkey,,Homo sapiens,blood,2010,,,"Crimean-Congo hemorrhagic fever virus isolate AYDIN 193-2010 glycoprotein precursor, gene, partial cds"
KR821640,Orthonairovirus haemorrhagiae,GenBank,set:90904cebb15f7e19eb213b8ba9349f175eb0190c,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,46-ROS/HU-2014,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),437,partial,,L,,Russia,Russia,,Homo sapiens,blood,2014,,,"Orthonairovirus haemorrhagiae isolate 46-ROS/HU-2014 RNA-dependent RNA polymerase gene, partial cds"
KR821187,Orthonairovirus haemorrhagiae,GenBank,set:21d0c7efa3bfe07ff0f15ce1c7104719a7811dd4,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,5172-ROS/HU-2011,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Homo sapiens,blood,2011,,,"Orthonairovirus haemorrhagiae isolate 5172-ROS/HU-2011 envelope glycoprotein gene, partial cds"
KR821452,Orthonairovirus haemorrhagiae,GenBank,set:e21058125de193b5611fe691dc24903770ac9221,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,44-STV/HU-2010,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Homo sapiens,blood,2010,,,"Orthonairovirus haemorrhagiae isolate 44-STV/HU-2010 envelope glycoprotein gene, partial cds"
KR821708,Orthonairovirus haemorrhagiae,GenBank,set:52b5ccf3625540f3458a04a0a0026934aa87061f,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,15-ROS/HU-2012,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),437,partial,,L,,Russia,Russia,,Homo sapiens,blood,2012,,,"Orthonairovirus haemorrhagiae isolate 15-ROS/HU-2012 RNA-dependent RNA polymerase gene, partial cds"
