Accession,Organism_Name,GenBank_RefSeq,Assembly,SRA_Accession,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
KY559032,Zika virus,GenBank,set:KY559032,,"Faria,N.R., Quick,J., Claro,I.M., Theze,J., de Jesus,J.G., Giovanetti,M., Kraemer,M.U.G., Hill,S.C., Black,A., da Costa,A.C., Franco,L.C., Silva,S.P., Wu,C.H., Raghwani,J., Cauchemez,S., du Plessis,L., Verotti,M.P., de Oliveira,W.K., Carmo,E.H., Coelho,G.E., Santelli,A.C.F.S., Vinhal,L.C., Henriques,C.M., Simpson,J.T., Loose,M., Andersen,K.G., Grubaugh,N.D., Somasekar,S., Chiu,C.Y., Munoz-Medina,J.E., Gonzalez-Bonilla,C.R., Arias,C.F., Lewis-Ximenez,L.L., Baylis,S.A., Chieppe,A.O., Aguiar,S.F., Fernandes,C.A., Lemos,P.S., Nascimento,B.L.S., Monteiro,H.A.O., Siqueira,I.C., de Queiroz,M.G., de Souza,T.R., Bezerra,J.F., Lemos,M.R., Pereira,G.F., Loudal,D., Moura,L.C., Dhalia,R., Franca,R.F., Magalhaes,T., Marques,E.T. Jr., Jaenisch,T., Wallau,G.L., de Lima,M.C., Nascimento,V., de Cerqueira,E.M., de Lima,M.M., Mascarenhas,D.L., Neto,J.P.M., Levin,A.S., Tozetto-Mendoza,T.R., Fonseca,S.N., Mendes-Correa,M.C., Milagres,F.P., Segurado,A., Holmes,E.C., Rambaut,A., Bedford,T., Nunes,M.R.T., Sabino,E.C., Alcantara,L.C.J., Loman,N.J., Pybus,O.G., Morales,I., Jesus,J.G., Kraemer,M.U., Franco,L., Patroca,S., Wu,C.-H., Ragwhani,J., Verotti,M., Henriques,C.M.P., Santelli,A.C.S., Lewis-Ximenez,L., Baylis,S., Nascimento,B., de Siqueira,I.C., Moura,L.C.A.C., Ayres,C., Moura Neto,J.P., Loman,N.","University of Oxford, Department of Zoology",United Kingdom,2017-05-23,ZIKV/Homo_sapiens/Brazil/2016/ZBRY7,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10353,partial,,,1,Brazil: Rio de Janeiro,Brazil,,Homo sapiens,,2016-01,,,"Zika virus isolate ZIKV/Homo_sapiens/Brazil/2016/ZBRY7 polyprotein gene, complete cds"
LY589883,Zika virus,GenBank,set:LY589883,,"Barbero Calzado,J., Nebenfuhr,M., Schlegl,R., Weber,M., Wruss,J.",,,2019-09-20,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10794,partial,,,,,,,,,,,,KR 1020180097558-A/12: ZIKA VIRUS VACCINE
EU303241,Zika virus,GenBank,set:EU303241,,"Maher-Sturgess,S.L., Forrester,N.L., Wayper,P.J., Gould,E.A., Hall,R.A., Barnard,R.T., Gibbs,M.J., Maher,S.L.","University of Queensland, Australian Biosecurity CRC",Australia,2008-02-05,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),766,partial,,,1,,,,,,,,,"Zika virus note MR766 (p4 15/9/76) nonstructural protein 5 (NS5) gene, partial cds"
OR264631,Zika virus,GenBank,,,"Khongwichit,S., Chuchaona,W., Vongpunsawad,S., Poovorawan,Y.","Chulalongkorn University, Pediatrics, Faculty of Medicine",Thailand,2023-11-02,AB3389,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10602,partial,,,,Thailand,Thailand,,Homo sapiens,,2020-11-27,,,"Zika virus isolate AB3389 polyprotein (POLY) gene, complete cds"
KY325475,Zika virus,GenBank,set:KY325475,,"Grubaugh,N.D., Ladner,J.T., Kraemer,M.U.G., Dudas,G., Tan,A.L., Gangavarapu,K., Wiley,M.R., White,S., Theze,J., Magnani,D.M., Prieto,K., Reyes,D., Bingham,A.M., Paul,L.M., Robles-Sikisaka,R., Oliveira,G., Pronty,D., Barcellona,C.M., Metsky,H.C., Baniecki,M.L., Barnes,K.G., Chak,B., Freije,C.A., Gladden-Young,A., Gnirke,A., Luo,C., MacInnis,B., Matranga,C.B., Park,D.J., Qu,J., Schaffner,S.F., Tomkins-Tinch,C., West,K.L., Winnicki,S.M., Wohl,S., Yozwiak,N.L., Quick,J., Fauver,J.R., Khan,K., Brent,S.E., Reiner,R.C. Jr., Lichtenberger,P.N., Ricciardi,M.J., Bailey,V.K., Watkins,D.I., Cone,M.R., Kopp,E.W. Jr., Hogan,K.N., Cannons,A.C., Jean,R., Monaghan,A.J., Garry,R.F., Loman,N.J., Faria,N.R., Porcelli,M.C., Vasquez,C., Nagle,E.R., Cummings,D.A.T., Stanek,D., Rambaut,A., Sanchez-Lockhart,M., Sabeti,P.C., Gillis,L.D., Michael,S.F., Bedford,T., Pybus,O.G., Isern,S., Palacios,G., Andersen,K.G., Ladner,J., Wiley,M., Nagle,E., Pfeffer,B., Gills,L.","United States Army Medical Research Institute for Infectious Diseases (USAMRIID), Center for Genome Sciences",USA,2017-01-31,Zika virus/H.sapiens-wt/USA/2016/FLUR057,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),9981,partial,,,1,USA: Florida,USA,FL,Homo sapiens,urine,2016-10-05,,PRJNA356429,"Zika virus isolate Zika virus/H.sapiens-wt/USA/2016/FLUR057 polyprotein gene, partial cds"
MA887907,Zika virus,GenBank,set:MA887907,,"Nebenfuhr,M., Schlegl,R., Weber,M., Wruss,J., Calzado,J.B.",,,2019-06-28,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10794,partial,,,,,,,,,,,,JP 2019504030-A/11: Zika virus vaccine
MZ686203,Zika virus,GenBank,,,"Pradeep Kumar,N., Saini,P., Samuel,P., Suresh,A., Ajithlal,P., Mathew,J., Sonia,T., Amju,K., Kumar,A.","Vector Control Research Centre (ICMR), VCRC Field Station",India,2022-09-01,ZT35,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),177,partial,,,,"India: Nanthancode,Thirvananthapuram,Kerala",India,,Aedes albopictus,,2021-07-11,,,"Zika virus isolate ZT35 polyprotein, NS5 region, gene, partial cds"
MG912101,Zika virus,GenBank,set:MG912101,,"Garcia-Bujalance,S., Alonso-Acero,L.","University Hospital La Paz, Microbiology",Spain,2018-03-10,581,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),638,partial,,,,Mexico,Mexico,,Homo sapiens,blood,2017-01,,,"Zika virus isolate 581 polyprotein gene, partial cds"
KY785447,Zika virus,GenBank,set:KY785447,SRR5640001,"Metsky,H.C., Matranga,C.B., Wohl,S., Schaffner,S.F., Freije,C.A., Winnicki,S.M., West,K., Qu,J., Baniecki,M.L., Gladden-Young,A., Lin,A.E., Tomkins-Tinch,C.H., Ye,S.H., Park,D.J., Luo,C.Y., Barnes,K.G., Shah,R.R., Chak,B., Barbosa-Lima,G., Delatorre,E., Vieira,Y.R., Paul,L.M., Tan,A.L., Barcellona,C.M., Porcelli,M.C., Vasquez,C., Cannons,A.C., Cone,M.R., Hogan,K.N., Kopp,E.W., Anzinger,J.J., Garcia,K.F., Parham,L.A., Ramirez,R.M.G., Montoya,M.C.M., Rojas,D.P., Brown,C.M., Hennigan,S., Sabina,B., Scotland,S., Gangavarapu,K., Grubaugh,N.D., Oliveira,G., Robles-Sikisaka,R., Rambaut,A., Gehrke,L., Smole,S., Halloran,M.E., Villar,L., Mattar,S., Lorenzana,I., Cerbino-Neto,J., Valim,C., Degrave,W., Bozza,P.T., Gnirke,A., Andersen,K.G., Isern,S., Michael,S.F., Bozza,F.A., Souza,T.M.L., Bosch,I., Yozwiak,N.L., MacInnis,B.L., Sabeti,P.C., Brown,C., Gladden-Young,A.D., MacInnis,B., West,K.L., Winnicki,S.","Broad Institute, Viral Genomics, Infectious Disease Program (Infectious Disease Initiative)",USA,2017-03-24,Zika virus/H.sapiens-wt/DOM/2016/MA-WGS16-036-SER,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10359,partial,,,1,Dominican Republic,Dominican Republic,,Homo sapiens,blood,2016-09-22,SAMN06617289,PRJNA344504,"Zika virus isolate Zika virus/H.sapiens-wt/DOM/2016/MA-WGS16-036-SER polyprotein gene, complete cds"
LP833786,Zika virus,GenBank,set:LP833786,,"BARBERO,C.J., NEBENFUHR,M., SCHLEGL,R., WEBER,M., WRUSS,J.",,,2018-04-29,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10675,partial,,,,,,,,,,,,Sequence 4 from Patent WO2017109227
MW122413,Zika virus,GenBank,,,"Grubaugh,N.D., Saraf,S., Gangavarapu,K., Watts,A., Tan,A.L., Oidtman,R.J., Ladner,J.T., Oliveira,G., Matteson,N.L., Kraemer,M.U.G., Vogels,C.B.F., Hentoff,A., Bhatia,D., Stanek,D., Scott,B., Landis,V., Stryker,I., Cone,M.R., Kopp,E.W. IV, Cannons,A.C., Heberlein-Larson,L., White,S., Gillis,L.D., Ricciardi,M.J., Kwal,J., Lichtenberger,P.K., Magnani,D.M., Watkins,D.I., Palacios,G., Hamer,D.H., Gardner,L.M., Perkins,T.A., Baele,G., Khan,K., Morrison,A., Isern,S., Michael,S.F., Andersen,K.G., Santiago,G.A., Cruz-Lopez,F., Gonzalez-Morales,G., Flores,B., Charriez,K.N., Kalinich,C.C., Fauver,J.R., Munoz-Jordan,J.L.","Centers for Disease Control and Prevention, Surveillance and Research Laboratory",USA,2020-11-03,PR/DB-ZIKV588/2016,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10272,partial,,,1,Puerto Rico,USA,PR,Homo sapiens,blood,2016-12-11,,,"Zika virus isolate PR/DB-ZIKV588/2016 polyprotein (POLY) gene, complete cds"
OL423669,Zika virus,GenBank,,,"Giovanetti,M., Fonseca,V.S., Lourenco,J., Xavier,J., Claro,I.M., Graf,T., Nascimento,V.A., Adelino,T., Iani,F.C.M., Sabino,E.C., Naveca,F.G., Salles,F.S., Nogueira,L., Fabri,A., Oliveira,E.C., Demarchi,L.H.F., Silva,V.L., Filippis,A.M.B., Abreu,A.L., Oliveira,W.K., Croda,J., Albuquerque,C.F.C., Loman,N., Faria,N.R., de Oliveira,T., Alcantara,L.C.J.","Fundacao Oswaldo Cruz, Laboratorio de Flavivirus",Brazil,2021-12-25,GO30,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10098,partial,,,,"Brazil: Goiania, Goais",Brazil,,Homo sapiens,blood,2016-02-22,,,"Zika virus isolate GO30 polyprotein gene, partial cds"
OR264645,Zika virus,GenBank,,,"Khongwichit,S., Chuchaona,W., Vongpunsawad,S., Poovorawan,Y.","Chulalongkorn University, Pediatrics, Faculty of Medicine",Thailand,2023-11-02,AB4262,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10602,partial,,,,Thailand,Thailand,,Homo sapiens,,2022-12-19,,,"Zika virus isolate AB4262 polyprotein (POLY) gene, complete cds"
MA847344,Zika virus,GenBank,set:MA847344,,"Quackenbush,J.F., Houskeeper,J.A., Wittwer,C.T.",,,2019-04-26,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),20,partial,,,,,,,,,,,,JP 2018538007-A/33: Extreme RT-PCR
OK054468,Zika virus,GenBank,,,"Sun,H., Burger-Calderon,R., Dickens,B.S.L., de Sessions,P.F., Rabaa,M., Ho,E.X.P., Kuan,G., Cook,A.R., Bustos,F., Carey,J., Balmaseda,A., Ooi,E., Harris,E., Sessions,O.M.","National University of Singapore, Saw Swee Hock School of Public Health",Singapore,2021-10-05,ZIKV/Homo_Sapiens/NIC/8016_CZB139/2016,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10773,partial,,,,Nicaragua,Nicaragua,,Homo sapiens,blood,2016-07-27,,,"Zika virus isolate ZIKV/Homo_Sapiens/NIC/8016_CZB139/2016 polyprotein (POLY) gene, complete cds"
MK271874,Zika virus,GenBank,set:MK271874,,"Phumee,A., Buathong,R., Boonserm,R., Intayot,P., Aungsananta,N., Jittmittraphap,A., Joyjinda,Y., Wacharapluesadee,S., Siriyasatien,P.","Faculty of Medicine, Chulalongkorn University, Department of Parasitology",Thailand,2019-01-13,CHN-453,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),232,partial,,,,Thailand: Chanthaburi,Thailand,,Culex quinquefasciatus,,2016-09-20,,,"Zika virus isolate CHN-453 NS5 gene, partial cds"
KY003152,Zika virus,GenBank,set:KY003152,,"Foronda,J.L.M., Sy,A.K.D.","Research Institute for Tropical Medicine, Virology",Philippines,2016-10-25,ZIKV/Homo sapiens/PHL/2016/ZK16-0128,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),1862,partial,,,,Philippines: Iloilo City,Philippines,,Homo sapiens,urine,2016-09-01,,,"Zika virus isolate ZIKV/Homo sapiens/PHL/2016/ZK16-0128 envelope protein E gene, partial cds"
LP981802,Zika virus,GenBank,set:LP981802,,"BARBERO,C.J., NEBENFUHR,M., SCHLEGL,R., WEBER,M., WRUSS,J.",,,2018-04-29,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10794,partial,,,,,,,,,,,,Sequence 12 from Patent WO2017109224
ON419463,Zika virus,GenBank,,,"Yadav,P.D.","National Institute of Virology, Maximum Containment Laboratory",India,2022-06-21,MCL-21-H-11961,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),416,partial,,,,"India: Kerala,Trivandrum",India,,Homo sapiens,blood,2021-08-26,,,"Zika virus isolate MCL-21-H-11961 polyprotein, envelope protein region, gene, partial cds"
LP940730,Zika virus,GenBank,set:LP940730,,"TAUBER,E., SCHRAUF,S., MULLNER,M., RAMSAUER,K., IRMLER,A., CSAR,P.",,,2018-04-29,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10766,partial,,,,,,,,,,,,Sequence 70 from Patent EP3184118
MG266396,Zika virus,GenBank,set:MG266396,,"Nagy,O., Nagy,A., Toth,S., Palyi,B., Koroknai,A.V., Takacs,M., Bognar,Z., Jankovics,I.","National Public Health Institute, Division of Virology",Hungary,2017-12-01,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),296,partial,,,,Hungary,Hungary,,Homo sapiens,urine,2016-12-27,,,"Zika virus strain 5507_2016hun polyprotein precursor, gene, partial cds"
KY005879,Zika virus,GenBank,set:KY005879,,"Cevallos,V., Ponce,P., Waggoner,J.J., Pinsky,B.A., Coloma,J., Quiroga,C., Morales,D., Cardenas,M.J., Waggoner,J., Pinsky,B.","INSPI, Biologia Molecular Cirev",Ecuador,2017-10-11,ECU14488,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),302,partial,,,1,"Ecuador: Portoviejo, Manabi",Ecuador,,Aedes aegypti,,2016-08-24,,,"Zika virus isolate ECU14488 polyprotein gene, partial cds"
OM936188,Zika virus,GenBank,,,"Khongwichit,S., Chuchaona,W., Thongmee,T., Vongpunsawad,S., Poovorawan,Y.","Chulalongkorn University, Pediatrics, Faculty of Medicine",Thailand,2022-09-20,BK1716,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),3083,partial,,,,Thailand,Thailand,,Homo sapiens,,2019-11-04,,,"Zika virus isolate BK1716 polyprotein (POLY) gene, partial cds"
KX906955,Zika virus,GenBank,set:KX906955,,"MatRahim,N.A., Tengku Abdul Rashid,T.R., Mohd Zain,R., Abdul Wahid,M.Z., Md Kassim,F., Thayan,R.","Institute for Medical Research, Virology Unit",Malaysia,2017-06-01,MyH326PL_JB,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),574,partial,,,,Malaysia,Malaysia,,Homo sapiens,urine,2016-09-05,,,"Zika virus isolate MyH326PL_JB envelope protein gene, partial cds"
LP940737,Zika virus,GenBank,set:LP940737,,"TAUBER,E., SCHRAUF,S., MULLNER,M., RAMSAUER,K., IRMLER,A., CSAR,P.",,,2018-04-29,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10272,partial,,,,,,,,,,,,Sequence 77 from Patent EP3184118
PP431241,Zika virus,GenBank,,,"Rivera-Franco,N., Lopez-Alvarez,D., Castillo,A., Aristizabal,E., Puiu,D., Salzberg,S.L., Pardo,C.A., Parra,B.","Universidad Del Valle. Neuroinfections Emerging in the Americas Study, Microbiology",Colombia,2024-10-17,2-25-O,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10595,partial,,,,Colombia,Colombia,,Homo sapiens,,2016-04-21,,,"Zika virus isolate 2-25-O polyprotein (POLY) gene, complete cds"
KX954122,Zika virus,GenBank,set:KX954122,,"Canche Pech,J.R., Lopez Diaz,R.I., Garcia Gonzalez,I.","Biomedicos de Merida, Biologia Molecular",Mexico,2016-10-12,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),1056,partial,,,,Mexico,Mexico,,Homo sapiens,,2016-09-19,,,"Zika virus strain Zika virus/Homo sapiens/Yucatan/9190916/2016 nonstructural polyprotein gene, partial cds"
MT439640,Zika virus,GenBank,,,"Iani,F.C.M., Giovanetti,M., Jesus,J.G., Adelino,T.E.R., Pereira,M.A., Junior,J.X.S., Fonseca,V.S., Theze,J., Sabino,E.C., Oliveira,M.A.A., Alcantara,L.C.J., Faria,N.R.","Fundacao Ezequiel Dias, Laboratorio de Saude Publica de Minas Gerais - Servico de Virologia",Brazil,2020-11-13,1377_16,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),9702,partial,,,,Brazil,Brazil,,Homo sapiens,,2016-03-24,,,"Zika virus isolate 1377_16 polyprotein gene, partial cds"
KM078941,Zika virus,GenBank,set:KM078941,,"Tognarelli,J., Ulloa,S., Villagra,E., Lagos,J., Aguayo,C., Fasce,R., Parra,B., Mora,J., Becerra,N., Lagos,N., Vera,L., Olivares,B., Vilches,M., Fernandez,J.","Instituto de Salud Publica de Chile, Biomedico",Chile,2015-01-17,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),976,partial,,,1,Chile: Easter Island,Chile,,Homo sapiens,,2014-03-23,,,"Zika virus strain CHI1805014 NS5 protein gene, partial cds"
LP981868,Zika virus,GenBank,set:LP981868,,"BARBERO,C.J., NEBENFUHR,M., SCHLEGL,R., WEBER,M., WRUSS,J.",,,2018-04-29,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10773,partial,,,,,,,,,,,,Sequence 78 from Patent WO2017109224
KX443145,Zika virus,GenBank,set:KX443145,,"Oliveira,D.B.L., Pour,S.Z., Durigon,E.","Instituto de Ciencias Biomedicas, Microbiology",Brazil,2017-08-01,BR02_SP_2016,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),554,partial,,,,Brazil,Brazil,,Homo sapiens,urine,2016-02-26,,,"Zika virus isolate BR02_SP_2016 capsid protein gene, partial cds"
MK028861,Zika virus,GenBank,set:MK028861,"SRR7167602,SRR7167603","Rios,M., Fares-Gusmao,R., Volkova,E., Grinev,A., Assis,F., Chancey,C., Ok,S., Rocha,B., Sippert,E., Zhao,X., Nagaraj,S., Vavikolanu,K., Nadendla,S., Sadzewicz,L., Tallon,L.J., Sichtig,H.","US Food and Drug Administration, Center for Devices and Radiological Health",USA,2018-10-17,Zika virus/H.sapiens-tc/Panama/2015/259359,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10423,partial,,,,Panama,Panama,,Homo sapiens,blood,2015,SAMN07796343,PRJNA231221,"Zika virus isolate Zika virus/H.sapiens-tc/Panama/2015/259359 polyprotein gene, complete cds"
OP858764,Zika virus,GenBank,,,"Selhorst,P., Medero Diaz,D.","Institute of Tropical Medicine, Biomedical Sciences",Belgium,2023-12-07,43,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10540,partial,,,,Cuba,Cuba,,Homo sapiens,,2017-10-17,,,"Zika virus isolate 43 polyprotein gene, complete cds"
PQ139124,Zika virus,GenBank,,,"Ahmed,A., Mohamed,N.S., Abubakr,M., Sami,H., Muller,P., Musa,A.M., Zinsstag,J.","Sirius Training and Research Centre, Molecular Biology",Sudan,2024-08-10,pool-3,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),71,partial,,,,Sudan,Sudan,,Aedes aegypti,,2023,,,"Zika virus isolate pool-3 polyprotein, RNA-dependent RNA polymerase NS5 region, gene, partial cds"
MH061900,Zika virus,GenBank,set:MH061900,,"Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Durbin,A., Williams,T., Bailey,M., Palese,P.",J. Craig Venter Institute,USA,2018-04-15,P12,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10744,complete,,,,,,,,,,,PRJNA314889,"Zika virus strain ZIKV/Macaca mulatta/UGA/MR-766-VEROE6-P12_04/1947, complete genome"
KF383112,Zika virus,GenBank,set:KF383112,,"Faye,O., Freire,C.C., Iamarino,A., de Oliveira,J.V., Diallo,M., Zanotto,P.M., Sall,A.A., Freire,C.C.M., Chen,R., Oliveira,J.V.C., Weaver,S.C., Zanotto,P.M.A.","University of Sao Paulo, Microbiology",Brazil,2014-03-15,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),708,partial,,,1,Cote d'Ivoire,Cote d'Ivoire,,,,1990,,,"Zika virus strain ArA27096 nonstructural protein 5 gene, partial cds"
MH718923,Zika virus,GenBank,set:MH718923,,"Ternovoi,V.A., Pyankov,S.A., Plasunova,I.V., Loktev,V.B., Agafonov,A.P., Maksyutov,R.A.","State Research Center of Virology and Biotehnology 'Vector', Department of Molecular Virology",Russia,2018-08-25,Den1,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),209,partial,,,,Russia,Russia,,Homo sapiens,blood,2012-12-19,,,"Zika virus isolate Den1 polyprotein gene, partial cds"
MW122416,Zika virus,GenBank,,,"Grubaugh,N.D., Saraf,S., Gangavarapu,K., Watts,A., Tan,A.L., Oidtman,R.J., Ladner,J.T., Oliveira,G., Matteson,N.L., Kraemer,M.U.G., Vogels,C.B.F., Hentoff,A., Bhatia,D., Stanek,D., Scott,B., Landis,V., Stryker,I., Cone,M.R., Kopp,E.W. IV, Cannons,A.C., Heberlein-Larson,L., White,S., Gillis,L.D., Ricciardi,M.J., Kwal,J., Lichtenberger,P.K., Magnani,D.M., Watkins,D.I., Palacios,G., Hamer,D.H., Gardner,L.M., Perkins,T.A., Baele,G., Khan,K., Morrison,A., Isern,S., Michael,S.F., Andersen,K.G., Santiago,G.A., Cruz-Lopez,F., Gonzalez-Morales,G., Flores,B., Charriez,K.N., Kalinich,C.C., Fauver,J.R., Munoz-Jordan,J.L.","Centers for Disease Control and Prevention, Surveillance and Research Laboratory",USA,2020-11-03,PR/DB-ZIKV611/2016,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10272,partial,,,1,Puerto Rico,USA,PR,Homo sapiens,blood,2016-06-04,,,"Zika virus isolate PR/DB-ZIKV611/2016 polyprotein (POLY) gene, complete cds"
KY785440,Zika virus,GenBank,set:KY785440,SRR5640015,"Metsky,H.C., Matranga,C.B., Wohl,S., Schaffner,S.F., Freije,C.A., Winnicki,S.M., West,K., Qu,J., Baniecki,M.L., Gladden-Young,A., Lin,A.E., Tomkins-Tinch,C.H., Ye,S.H., Park,D.J., Luo,C.Y., Barnes,K.G., Shah,R.R., Chak,B., Barbosa-Lima,G., Delatorre,E., Vieira,Y.R., Paul,L.M., Tan,A.L., Barcellona,C.M., Porcelli,M.C., Vasquez,C., Cannons,A.C., Cone,M.R., Hogan,K.N., Kopp,E.W., Anzinger,J.J., Garcia,K.F., Parham,L.A., Ramirez,R.M.G., Montoya,M.C.M., Rojas,D.P., Brown,C.M., Hennigan,S., Sabina,B., Scotland,S., Gangavarapu,K., Grubaugh,N.D., Oliveira,G., Robles-Sikisaka,R., Rambaut,A., Gehrke,L., Smole,S., Halloran,M.E., Villar,L., Mattar,S., Lorenzana,I., Cerbino-Neto,J., Valim,C., Degrave,W., Bozza,P.T., Gnirke,A., Andersen,K.G., Isern,S., Michael,S.F., Bozza,F.A., Souza,T.M.L., Bosch,I., Yozwiak,N.L., MacInnis,B.L., Sabeti,P.C., Cannons,A., Cone,M., Gladden-Young,A.D., Hogan,K., Kopp,E. IV, MacInnis,B., Michael,S., Tan,A., West,K.L., Winnicki,S.","Broad Institute, Viral Genomics, Infectious Disease Program (Infectious Disease Initiative)",USA,2017-03-24,Zika virus/H.sapiens-wt/USA/2016/FL-035-URI,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),5818,partial,,,1,USA: Florida,USA,FL,Homo sapiens,urine,2016-08-03,SAMN06617315,PRJNA344504,"Zika virus isolate Zika virus/H.sapiens-wt/USA/2016/FL-035-URI polyprotein gene, partial cds"
KM078934,Zika virus,GenBank,set:KM078934,,"Tognarelli,J., Ulloa,S., Villagra,E., Lagos,J., Aguayo,C., Fasce,R., Parra,B., Mora,J., Becerra,N., Lagos,N., Vera,L., Olivares,B., Vilches,M., Fernandez,J.","Instituto de Salud Publica de Chile, Biomedico",Chile,2015-01-17,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),976,partial,,,1,Chile: Easter Island,Chile,,Homo sapiens,,2014-03-05,,,"Zika virus strain CHI1379514 NS5 protein gene, partial cds"
MK271830,Zika virus,GenBank,set:MK271830,,"Phumee,A., Buathong,R., Boonserm,R., Intayot,P., Aungsananta,N., Jittmittraphap,A., Joyjinda,Y., Wacharapluesadee,S., Siriyasatien,P.","Faculty of Medicine, Chulalongkorn University, Department of Parasitology",Thailand,2019-01-13,NS-251,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),232,partial,,,,Thailand: Nakhon Ratchasima,Thailand,,Culex quinquefasciatus,,2016-09-13,,,"Zika virus isolate NS-251 NS5 gene, partial cds"
OP858754,Zika virus,GenBank,,,"Selhorst,P., Medero Diaz,D.","Institute of Tropical Medicine, Biomedical Sciences",Belgium,2023-12-07,30,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10284,partial,,,,Cuba,Cuba,,Homo sapiens,,2017-03,,,"Zika virus isolate 30 polyprotein gene, complete cds"
