# id: 'contig_overview'
# section_name: 'CLUSTER: Clusters overview'
# format: 'tsv'
# description: 'Concatenation information of multiple tools regarding the clusters and the different iterations of them'
# plot_type: 'table'
"index"	"sample name"	"cluster"	"step"	"(annotation) name"	"(annotation) level"	"(annotation) typing"	"(annotation) species"	"(annotation) taxid"	"(annotation) acronym"	"(annotation) acid"	"(annotation) circular"	"(annotation) segment"	"(annotation) host"	"(checkv) contig_length"	"(checkv) provirus"	"(checkv) proviral_length"	"(checkv) gene_count"	"(checkv) viral_genes"	"(checkv) host_genes"	"(checkv) checkv_quality"	"(checkv) miuvig_quality"	"(checkv) completeness"	"(checkv) completeness_method"	"(checkv) contamination"	"(checkv) kmer_freq"	"(checkv) warnings"	"(quast) # N's"	"(quast) % N's"	"(quast) # N's per 100 kbp"	"(picard_dups) unpaired reads examined"	"(picard_dups) read pair optical duplicates"	"(picard_dups) unmapped reads"	"(picard_dups) estimated library size"	"(picard_dups) unpaired read duplicates"	"(picard_dups) secondary or supplementary rds"	"(picard_dups) read pairs examined"	"(picard_dups) read pair duplicates"	"(picard_dups) % duplication"	"(picard_dups) library"	"(samtools_stats) sequences"	"(samtools_stats) reads paired %"	"(samtools_stats) average length"	"(samtools_stats) is sorted"	"(samtools_stats) bases mapped (cigar)"	"(samtools_stats) reads QC failed %"	"(samtools_stats) reads unmapped"	"(samtools_stats) reads unmapped %"	"(samtools_stats) reads properly paired %"	"(samtools_stats) average quality"	"(samtools_stats) reads paired"	"(samtools_stats) non-primary alignments"	"(samtools_stats) supplementary alignments"	"(samtools_stats) reads mapped"	"(samtools_stats) reads mapped %"	"(samtools_stats) bases trimmed"	"(samtools_stats) bases duplicated"	"(samtools_stats) reads properly paired"	"(samtools_stats) outward oriented pairs"	"(samtools_stats) reads duplicated"	"(samtools_stats) reads duplicated %"	"(samtools_stats) bases mapped"	"(samtools_stats) insert size average"	"(samtools_stats) insert size standard deviation"	"(samtools_stats) inward oriented pairs"	"(samtools_stats) error rate"	"(samtools_stats) mismatches"	"(samtools_stats) reads MQ0"	"(samtools_stats) total length"	"(samtools_stats) reads QC failed"	"(ivar_variants) raw inserts"	"(ivar_variants) raw SNPs"	"(ivar_variants) raw deletions"	"(bcftools_stats) number of indels"	"(bcftools_stats) number of samples"	"(bcftools_stats) number of SNPs"	"(bcftools_stats) number of MNPs"	"(bcftools_stats) number of no-ALTs"	"(bcftools_stats) number of records"	"(bcftools_stats) number of others"	"(bcftools_stats) number of multiallelic sites"	"(bcftools_stats) number of multiallelic SNP sites"	"(bcftools_stats) number of transversions"	"(bcftools_stats) transversion in 1st alternative"	"(bcftools_stats) number of transitions"	"(bcftools_stats) transistion in 1st alternative"	"(bcftools_stats) transistions/transversions ratio"	"(bcftools_stats) transition/transversion in 1st alternative"	"(bcftools_stats) substitution T->C"	"(bcftools_stats) substitution A->C"	"(bcftools_stats) substitution C->A"	"(bcftools_stats) substitution G->T"	"(bcftools_stats) substitution A->T"	"(bcftools_stats) substitution C->T"	"(bcftools_stats) substitution T->G"	"(bcftools_stats) substitution T->A"	"(bcftools_stats) substitution G->C"	"(bcftools_stats) substitution C->G"	"(bcftools_stats) substitution G->A"	"(bcftools_stats) substitution A->G"	"(multiqc) mosdepth 1X coverage"	"(multiqc) mosdepth 5X coverage"	"(multiqc) mosdepth 10X coverage"	"(multiqc) mosdepth 50X coverage"	"(multiqc) mosdepth Median read depth"	"(multiqc) mosdepth Mean read depth"	"(multiqc) mosdepth Min read depth"	"(multiqc) mosdepth Max read depth"
"Tyrion-MN090277-MZ766668_cl0_consensus"	"Tyrion-MN090277-MZ766668"	"cl0"	"consensus"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9244.0	"No"	""	12.0	7.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	2.0	0.02	"21.64"	37251.0	0.0	72421.0	1705777.0	37251.0	36188.0	1945164.0	784742.0	0.40909	"Unknown Library"	2393265.0	100.0	301.0	1.0	604876386.0	0.0	72421.0	3.026033473100555	96.82003455530416	33.0	2393265.0	0.0	36188.0	2320844.0	96.97396652689945	0.0	0.0	2317160.0	0.0	0.0	0.0	698574044.0	746.6	106.0	1160355.0	0.05359303	32417159.0	1282.0	720372765.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	75844.0	65394.9	0.0	89644.0
"Tyrion-MN090277-MZ766668_cl0_it1"	"Tyrion-MN090277-MZ766668"	"cl0"	"it1"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9233.0	"No"	""	8.0	7.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	37768.0	0.0	72788.0	1707011.0	37768.0	27295.0	1944722.0	784052.0	0.408909	"Unknown Library"	2394128.0	100.0	301.0	1.0	608754692.0	0.0	72788.0	3.040271865163433	96.72949817219464	33.0	2394128.0	0.0	27295.0	2321340.0	96.95972813483657	0.0	0.0	2315828.0	0.0	0.0	0.0	698723340.0	747.2	104.9	1160603.0	0.05343276	32527444.0	975.0	720632528.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	76444.0	65885.69	0.0	91500.0
"Tyrion-MN090277-MZ766668_cl0_it2"	"Tyrion-MN090277-MZ766668"	"cl0"	"it2"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9233.0	"No"	""	8.0	7.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	37877.0	0.0	72897.0	1707131.0	37877.0	27329.0	1944613.0	783940.0	0.408891	"Unknown Library"	2394243.0	100.0	301.0	1.0	609075018.0	0.0	72897.0	3.04467842236565	96.7011284986528	33.0	2394243.0	0.0	27329.0	2321346.0	96.95532157763436	0.0	0.0	2315260.0	0.0	0.0	0.0	698725146.0	747.3	104.7	1160606.0	0.05349764	32584074.0	957.0	720667143.0	0.0	9.0	909.0	13.0	22.0	1.0	909.0	0.0	0.0	931.0	0.0	0.0	0.0	283.0	283.0	626.0	626.0	2.21	2.21	127.0	49.0	51.0	24.0	61.0	132.0	17.0	40.0	21.0	20.0	187.0	180.0	100.0	100.0	100.0	100.0	76548.0	65920.03	0.0	91501.0
"Tyrion-MN090277-MZ766668_cl0_itvariant-calling"	"Tyrion-MN090277-MZ766668"	"cl0"	"itvariant-calling"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9233.0	"No"	""	8.0	7.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Tyrion-MN090277-MZ766668_cl1_consensus"	"Tyrion-MN090277-MZ766668"	"cl1"	"consensus"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9028.0	"No"	""	8.0	7.0	0.0	"High-quality"	"High-quality"	99.99	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.0	"0.00"	37146.0	0.0	71450.0	1717398.0	37146.0	31717.0	1945702.0	781454.0	0.407289	"Unknown Library"	2399946.0	100.0	301.0	1.0	602013179.0	0.0	71450.0	2.977150319215516	96.77142735711554	33.0	2399946.0	0.0	31717.0	2328496.0	97.02284968078447	0.0	0.0	2322462.0	0.0	0.0	0.0	700877296.0	741.8	107.0	1162737.0	0.0537669	32368382.0	1424.0	722383746.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	76035.0	66629.08	104.0	90840.0
"Tyrion-MN090277-MZ766668_cl1_it1"	"Tyrion-MN090277-MZ766668"	"cl1"	"it1"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9007.0	"No"	""	6.0	5.0	0.0	"High-quality"	"High-quality"	99.27	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.0	"0.00"	37663.0	0.0	70809.0	1700646.0	37663.0	57792.0	1945764.0	786774.0	0.410062	"Unknown Library"	2388789.0	100.0	301.0	1.0	604169668.0	0.0	70809.0	2.9642216202435625	96.70590412129326	33.0	2388789.0	0.0	57792.0	2317980.0	97.03577837975644	0.0	0.0	2310100.0	0.0	0.0	0.0	697711980.0	741.9	105.5	1157455.0	0.05308797	32074140.0	8745.0	719025489.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	76849.0	67017.77	3201.0	90840.0
"Tyrion-MN090277-MZ766668_cl1_it2"	"Tyrion-MN090277-MZ766668"	"cl1"	"it2"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9005.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	99.23	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.0	"0.00"	37093.0	0.0	69481.0	1698368.0	37093.0	62738.0	1946713.0	788144.0	0.410475	"Unknown Library"	2386619.0	100.0	301.0	1.0	604638219.0	0.0	69481.0	2.9112732279429605	96.80648649826388	33.0	2386619.0	0.0	62738.0	2317138.0	97.08872677205704	0.0	0.0	2310402.0	0.0	0.0	0.0	697458538.0	741.9	105.5	1156952.0	0.05234513	31649869.0	1026.0	718372319.0	0.0	12.0	889.0	8.0	20.0	1.0	889.0	0.0	0.0	909.0	0.0	0.0	0.0	270.0	270.0	619.0	619.0	2.29	2.29	128.0	47.0	48.0	16.0	44.0	125.0	23.0	51.0	24.0	17.0	192.0	174.0	100.0	100.0	100.0	100.0	76824.0	67076.0	0.0	93344.0
"Tyrion-MN090277-MZ766668_cl1_itvariant-calling"	"Tyrion-MN090277-MZ766668"	"cl1"	"itvariant-calling"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9004.0	"No"	""	6.0	5.0	0.0	"High-quality"	"High-quality"	99.23	"AAI-based (high-confidence)"	0.0	1.0	""	22.0	0.26	"255.44"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Tyrion-MN090277_cl0_consensus"	"Tyrion-MN090277"	"cl0"	"consensus"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9244.0	"No"	""	12.0	7.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	2.0	0.02	"21.64"	37251.0	0.0	72421.0	1705777.0	37251.0	36188.0	1945164.0	784742.0	0.40909	"Unknown Library"	2393265.0	100.0	301.0	1.0	604876386.0	0.0	72421.0	3.026033473100555	96.82003455530416	33.0	2393265.0	0.0	36188.0	2320844.0	96.97396652689945	0.0	0.0	2317160.0	0.0	0.0	0.0	698574044.0	746.6	106.0	1160355.0	0.05359303	32417159.0	1282.0	720372765.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	75844.0	65394.9	0.0	89644.0
"Tyrion-MN090277_cl0_it1"	"Tyrion-MN090277"	"cl0"	"it1"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9233.0	"No"	""	8.0	7.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	37768.0	0.0	72788.0	1707011.0	37768.0	27295.0	1944722.0	784052.0	0.408909	"Unknown Library"	2394128.0	100.0	301.0	1.0	608754692.0	0.0	72788.0	3.040271865163433	96.72949817219464	33.0	2394128.0	0.0	27295.0	2321340.0	96.95972813483657	0.0	0.0	2315828.0	0.0	0.0	0.0	698723340.0	747.2	104.9	1160603.0	0.05343276	32527444.0	975.0	720632528.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	76444.0	65885.69	0.0	91500.0
"Tyrion-MN090277_cl0_it2"	"Tyrion-MN090277"	"cl0"	"it2"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9233.0	"No"	""	8.0	7.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	37877.0	0.0	72897.0	1707131.0	37877.0	27329.0	1944613.0	783940.0	0.408891	"Unknown Library"	2394243.0	100.0	301.0	1.0	609075018.0	0.0	72897.0	3.04467842236565	96.7011284986528	33.0	2394243.0	0.0	27329.0	2321346.0	96.95532157763436	0.0	0.0	2315260.0	0.0	0.0	0.0	698725146.0	747.3	104.7	1160606.0	0.05349764	32584074.0	957.0	720667143.0	0.0	9.0	909.0	13.0	22.0	1.0	909.0	0.0	0.0	931.0	0.0	0.0	0.0	283.0	283.0	626.0	626.0	2.21	2.21	127.0	49.0	51.0	24.0	61.0	132.0	17.0	40.0	21.0	20.0	187.0	180.0	100.0	100.0	100.0	100.0	76548.0	65920.03	0.0	91501.0
"Tyrion-MN090277_cl0_itvariant-calling"	"Tyrion-MN090277"	"cl0"	"itvariant-calling"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9233.0	"No"	""	8.0	7.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Tyrion-MN090277_cl1_consensus"	"Tyrion-MN090277"	"cl1"	"consensus"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9113.0	"No"	""	8.0	7.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.0	"0.00"	36942.0	0.0	71244.0	1719988.0	36942.0	16345.0	1945907.0	780783.0	0.406874	"Unknown Library"	2401492.0	100.0	301.0	1.0	601671186.0	0.0	71244.0	2.966655729021792	96.69963506020424	33.0	2401492.0	0.0	16345.0	2330248.0	97.0333442709782	0.0	0.0	2322234.0	0.0	0.0	0.0	701404648.0	742.9	106.3	1162603.0	0.05350863	32194602.0	1439.0	722849092.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	75862.0	65971.44	876.0	90842.0
"Tyrion-MN090277_cl1_it1"	"Tyrion-MN090277"	"cl1"	"it1"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9091.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.01	""	0.0	0.0	"0.00"	37529.0	0.0	70653.0	1698691.0	37529.0	41837.0	1945909.0	787493.0	0.410377	"Unknown Library"	2387485.0	100.0	301.0	1.0	603197045.0	0.0	70653.0	2.959306550617072	96.798932768164	33.0	2387485.0	0.0	41837.0	2316832.0	97.04069344938291	0.0	0.0	2311060.0	0.0	0.0	0.0	697366432.0	742.9	104.6	1158416.0	0.05215063	31457104.0	1052.0	718632985.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	76550.0	66289.43	3350.0	90836.0
"Tyrion-MN090277_cl1_it2"	"Tyrion-MN090277"	"cl1"	"it2"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9089.0	"No"	""	6.0	5.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.01	""	0.0	0.0	"0.00"	37098.0	0.0	69460.0	1697313.0	37098.0	46380.0	1946721.0	788485.0	0.410648	"Unknown Library"	2385932.0	100.0	301.0	1.0	603180501.0	0.0	69460.0	2.911231334338112	96.93972837448848	33.0	2385932.0	0.0	46380.0	2316472.0	97.08876866566187	0.0	0.0	2312916.0	0.0	0.0	0.0	697258072.0	742.6	105.0	1158236.0	0.05219024	31480134.0	1063.0	718165532.0	0.0	12.0	888.0	6.0	18.0	1.0	888.0	0.0	0.0	906.0	0.0	0.0	0.0	271.0	271.0	617.0	617.0	2.28	2.28	174.0	23.0	17.0	48.0	51.0	190.0	47.0	43.0	18.0	24.0	127.0	126.0	100.0	100.0	100.0	100.0	76554.0	66295.37	3350.0	93338.0
"Tyrion-MN090277_cl1_itvariant-calling"	"Tyrion-MN090277"	"cl1"	"itvariant-calling"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9089.0	"No"	""	6.0	5.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.01	""	0.0	0.0	"0.00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Tyrion-MZ766668_cl0_consensus"	"Tyrion-MZ766668"	"cl0"	"consensus"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9608.0	"No"	""	13.0	8.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.05	""	5.0	0.05	"52.04"	37129.0	0.0	72269.0	1712331.0	37129.0	35744.0	1945301.0	782771.0	0.40804	"Unknown Library"	2397329.0	100.0	301.0	1.0	606735976.0	0.0	72269.0	3.0145632910626783	95.80153579254244	33.0	2397329.0	0.0	35744.0	2325060.0	96.98543670893731	0.0	0.0	2296678.0	0.0	0.0	0.0	699843060.0	745.3	107.6	1149721.0	0.05411311	32832370.0	1221.0	721596029.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	74958.0	63111.14	117.0	89581.0
"Tyrion-MZ766668_cl0_it1"	"Tyrion-MZ766668"	"cl0"	"it1"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9591.0	"No"	""	9.0	8.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.05	""	0.0	0.0	"0.00"	37874.0	0.0	72892.0	1709791.0	37874.0	27654.0	1944617.0	783105.0	0.408464	"Unknown Library"	2395916.0	100.0	301.0	1.0	609588978.0	0.0	72892.0	3.0423437215661986	95.54425113401304	33.0	2395916.0	0.0	27654.0	2323024.0	96.9576562784338	0.0	0.0	2289160.0	0.0	0.0	0.0	699230224.0	745.3	106.1	1147490.0	0.053539	32636784.0	940.0	721170716.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	75339.0	63513.43	91.0	91500.0
"Tyrion-MZ766668_cl0_it2"	"Tyrion-MZ766668"	"cl0"	"it2"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9591.0	"No"	""	9.0	8.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.05	""	0.0	0.0	"0.00"	37876.0	0.0	72894.0	1728286.0	37876.0	27047.0	1944615.0	777326.0	0.405522	"Unknown Library"	2407472.0	100.0	301.0	1.0	613012715.0	0.0	72894.0	3.0278233765543274	94.07826965381112	33.0	2407472.0	0.0	27047.0	2334578.0	96.97217662344568	0.0	0.0	2264908.0	0.0	0.0	0.0	702707978.0	747.9	108.8	1135366.0	0.0533682	32715387.0	845.0	724649072.0	0.0	9.0	899.0	13.0	22.0	1.0	899.0	0.0	0.0	921.0	0.0	0.0	0.0	279.0	279.0	620.0	620.0	2.22	2.22	176.0	18.0	24.0	53.0	38.0	187.0	47.0	57.0	20.0	22.0	131.0	126.0	100.0	100.0	100.0	100.0	75545.0	63869.16	94.0	91494.0
"Tyrion-MZ766668_cl0_itvariant-calling"	"Tyrion-MZ766668"	"cl0"	"itvariant-calling"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9590.0	"No"	""	8.0	7.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.03	""	0.0	0.0	"0.00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Tyrion-MZ766668_cl1_consensus"	"Tyrion-MZ766668"	"cl1"	"consensus"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9028.0	"No"	""	8.0	7.0	0.0	"High-quality"	"High-quality"	99.99	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.0	"0.00"	37146.0	0.0	71450.0	1717398.0	37146.0	31717.0	1945702.0	781454.0	0.407289	"Unknown Library"	2399946.0	100.0	301.0	1.0	602013179.0	0.0	71450.0	2.977150319215516	96.77142735711554	33.0	2399946.0	0.0	31717.0	2328496.0	97.02284968078447	0.0	0.0	2322462.0	0.0	0.0	0.0	700877296.0	741.8	107.0	1162737.0	0.0537669	32368382.0	1424.0	722383746.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	76035.0	66629.08	104.0	90840.0
"Tyrion-MZ766668_cl1_it1"	"Tyrion-MZ766668"	"cl1"	"it1"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9007.0	"No"	""	6.0	5.0	0.0	"High-quality"	"High-quality"	99.27	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.0	"0.00"	37663.0	0.0	70809.0	1700646.0	37663.0	57792.0	1945764.0	786774.0	0.410062	"Unknown Library"	2388789.0	100.0	301.0	1.0	604169668.0	0.0	70809.0	2.9642216202435625	96.70590412129326	33.0	2388789.0	0.0	57792.0	2317980.0	97.03577837975644	0.0	0.0	2310100.0	0.0	0.0	0.0	697711980.0	741.9	105.5	1157455.0	0.05308797	32074140.0	8745.0	719025489.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	76849.0	67017.77	3201.0	90840.0
"Tyrion-MZ766668_cl1_it2"	"Tyrion-MZ766668"	"cl1"	"it2"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9005.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	99.23	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.0	"0.00"	37093.0	0.0	69481.0	1698368.0	37093.0	62738.0	1946713.0	788144.0	0.410475	"Unknown Library"	2386619.0	100.0	301.0	1.0	604638219.0	0.0	69481.0	2.9112732279429605	96.80648649826388	33.0	2386619.0	0.0	62738.0	2317138.0	97.08872677205704	0.0	0.0	2310402.0	0.0	0.0	0.0	697458538.0	741.9	105.5	1156952.0	0.05234513	31649869.0	1026.0	718372319.0	0.0	12.0	889.0	8.0	20.0	1.0	889.0	0.0	0.0	909.0	0.0	0.0	0.0	270.0	270.0	619.0	619.0	2.29	2.29	128.0	47.0	48.0	16.0	44.0	125.0	23.0	51.0	24.0	17.0	192.0	174.0	100.0	100.0	100.0	100.0	76824.0	67076.0	0.0	93344.0
"Tyrion-MZ766668_cl1_itvariant-calling"	"Tyrion-MZ766668"	"cl1"	"itvariant-calling"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9004.0	"No"	""	6.0	5.0	0.0	"High-quality"	"High-quality"	99.23	"AAI-based (high-confidence)"	0.0	1.0	""	22.0	0.26	"255.44"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
